#license: "https://creativecommons.org/publicdomain/zero/1.0/"
#mapping_tool: "https://github.com/cmungall/rdf_matcher"
#mapping_date: "2021-07-08"
#curie_map:
#  ECOCORE: "http://purl.obolibrary.org/obo/ECOCORE_"
#  MICRO: "http://purl.obolibrary.org/obo/MICRO_"
#  OBA: "http://purl.obolibrary.org/obo/OBA_"
#  OMP: "http://purl.obolibrary.org/obo/OMP_"
#  PATO: "http://purl.obolibrary.org/obo/PATO_"
#  dc: "http://purl.org/dc/elements/1.1/"
#  dcterms: "http://purl.org/dc/terms/"
#  foaf: "http://xmlns.com/foaf/0.1/"
#  oio: "http://www.geneontology.org/formats/oboInOwl#"
#  owl: "http://www.w3.org/2002/07/owl#"
#  rdf: "http://www.w3.org/1999/02/22-rdf-syntax-ns#"
#  skos: "http://www.w3.org/2004/02/skos/core#"
#  xsd: "http://www.w3.org/2001/XMLSchema#"
subject_id	subject_label	predicate_id	object_id	object_label	match_type	subject_source	object_source	mapping_tool	confidence	subject_match_field	object_match_field	subject_category	object_category	match_string	match_category	comment
OMP:0007012	presence of inorganic carbon source utilization	owl:equivalentClass	ECOCORE:00000009	autotrophy	Lexical|Stemming	OMP	ECOCORE	rdf_matcher	0.5346019613807635	oio:hasExactSynonym	rdfs:label	microbial_phenotype	entity	autotrophi	unique	.
OMP:0007012	presence of inorganic carbon source utilization	owl:equivalentClass	MICRO:0001443	autotrophy	Lexical|Stemming	OMP	MICRO	rdf_matcher	0.5346019613807635	oio:hasExactSynonym	rdfs:label	microbial_phenotype	thing	autotrophi	unique	.
OMP:0007012	presence of inorganic carbon source utilization	owl:equivalentClass	ECOCORE:00000009	autotrophy	Lexical	OMP	ECOCORE	rdf_matcher	0.6189757386701197	oio:hasExactSynonym	rdfs:label	microbial_phenotype	entity	autotrophy	unique	.
OMP:0007012	presence of inorganic carbon source utilization	owl:equivalentClass	MICRO:0001443	autotrophy	Lexical	OMP	MICRO	rdf_matcher	0.6189757386701197	oio:hasExactSynonym	rdfs:label	microbial_phenotype	thing	autotrophy	unique	.
OMP:0007012	presence of inorganic carbon source utilization	owl:equivalentClass	ECOCORE:00000009	autotrophy	Lexical|Flattening	OMP	ECOCORE	rdf_matcher	0.36481689431254416	oio:hasExactSynonym	rdfs:label	microbial_phenotype	entity	autotrophy	unique	.
OMP:0007012	presence of inorganic carbon source utilization	owl:equivalentClass	MICRO:0001443	autotrophy	Lexical|Flattening	OMP	MICRO	rdf_matcher	0.36481689431254416	oio:hasExactSynonym	rdfs:label	microbial_phenotype	thing	autotrophy	unique	.
ECOCORE:00000178	obligate anaerobe	owl:equivalentClass	MICRO:0001519	obligate anaerobe	Lexical|Flattening	ECOCORE	MICRO	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	entity	thing	anaerobeobligate	unique	.
ECOCORE:00000178	obligate anaerobe	owl:equivalentClass	MICRO:0001519	obligate anaerobe	Lexical|Flattening	ECOCORE	MICRO	rdf_matcher	0.22310461320426228	rdfs:label	oio:hasRelatedSynonym	entity	thing	anaerobeobligate	unique	.
ECOCORE:00000178	obligate anaerobe	owl:equivalentClass	OMP:0000184	obligate anaerobe	Lexical|Flattening	ECOCORE	OMP	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	entity	microbial_phenotype	anaerobeobligate	unique	.
ECOCORE:00000178	obligate anaerobe	owl:equivalentClass	MICRO:0001519	obligate anaerobe	Lexical|Stemming	ECOCORE	MICRO	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	entity	thing	obligate anaerob	unique	.
ECOCORE:00000178	obligate anaerobe	owl:equivalentClass	MICRO:0001519	obligate anaerobe	Lexical|Stemming	ECOCORE	MICRO	rdf_matcher	0.36481689431254416	rdfs:label	oio:hasRelatedSynonym	entity	thing	obligate anaerob	unique	.
ECOCORE:00000178	obligate anaerobe	owl:equivalentClass	OMP:0000184	obligate anaerobe	Lexical|Stemming	ECOCORE	OMP	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	entity	microbial_phenotype	obligate anaerob	unique	.
ECOCORE:00000178	obligate anaerobe	owl:equivalentClass	MICRO:0001519	obligate anaerobe	Lexical	ECOCORE	MICRO	rdf_matcher	0.6510896797541332	rdfs:label	rdfs:label	entity	thing	obligate anaerobe	unique	.
ECOCORE:00000178	obligate anaerobe	owl:equivalentClass	MICRO:0001519	obligate anaerobe	Lexical	ECOCORE	MICRO	rdf_matcher	0.44820048133989093	rdfs:label	oio:hasRelatedSynonym	entity	thing	obligate anaerobe	unique	.
ECOCORE:00000178	obligate anaerobe	owl:equivalentClass	OMP:0000184	obligate anaerobe	Lexical	ECOCORE	OMP	rdf_matcher	0.6510896797541332	rdfs:label	rdfs:label	entity	microbial_phenotype	obligate anaerobe	unique	.
PATO:0000279	male fertility	owl:equivalentClass	OBA:VT0001922	male fertility trait	Lexical|Flattening	PATO	OBA	rdf_matcher	0.24805074696865662	rdfs:label	rdfs:label	quality	entity	fertilitymale	many_to_one	.
PATO:0000279	male fertility	owl:equivalentClass	OBA:VT0001922	male fertility trait	Lexical|Stemming	PATO	OBA	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	quality	entity	male fertil	many_to_one	.
OMP:0006023	carbon source utilization phenotype	owl:equivalentClass	MICRO:0000773	acetic acid assimilation assay	Lexical|Stemming	OMP	MICRO	rdf_matcher	0.058823529411764705	oio:hasNarrowSynonym	oio:hasRelatedSynonym	microbial_phenotype	acetic acid assimilation assay	acet	one_to_many	.
OMP:0006023	carbon source utilization phenotype	owl:equivalentClass	MICRO:0000773	acetic acid assimilation assay	Lexical|Stemming	OMP	MICRO	rdf_matcher	0.058823529411764705	oio:hasNarrowSynonym	oio:hasRelatedSynonym	microbial_phenotype	acetic acid assimilation assay	acet	one_to_many	.
OMP:0006023	carbon source utilization phenotype	owl:equivalentClass	MICRO:0000773	acetic acid assimilation assay	Lexical	OMP	MICRO	rdf_matcher	0.08121030314161228	oio:hasNarrowSynonym	oio:hasRelatedSynonym	microbial_phenotype	acetic acid assimilation assay	acetate	one_to_many	.
OMP:0006023	carbon source utilization phenotype	owl:equivalentClass	MICRO:0000773	acetic acid assimilation assay	Lexical|Flattening	OMP	MICRO	rdf_matcher	0.030303030303030304	oio:hasNarrowSynonym	oio:hasRelatedSynonym	microbial_phenotype	acetic acid assimilation assay	acetate	one_to_many	.
OMP:0006023	carbon source utilization phenotype	owl:equivalentClass	MICRO:0001040	2-amino-2-deoxy-D-gluconic acid assimilation assay	Lexical|Stemming	OMP	MICRO	rdf_matcher	0.058823529411764705	oio:hasNarrowSynonym	oio:hasRelatedSynonym	microbial_phenotype	2-amino-2-deoxy-D-gluconic acid assimilation assay	glucosamin	one_to_many	.
OMP:0006023	carbon source utilization phenotype	owl:equivalentClass	MICRO:0000714	glycerol fermentation assay	Lexical	OMP	MICRO	rdf_matcher	0.08121030314161228	oio:hasNarrowSynonym	oio:hasRelatedSynonym	microbial_phenotype	glycerol fermentation assay	glycerol	one_to_many	.
OMP:0006023	carbon source utilization phenotype	owl:equivalentClass	MICRO:0000917	glycerol assimilation assay	Lexical	OMP	MICRO	rdf_matcher	0.08121030314161228	oio:hasNarrowSynonym	oio:hasRelatedSynonym	microbial_phenotype	glycerol assimilation assay	glycerol	one_to_many	.
OMP:0006023	carbon source utilization phenotype	owl:equivalentClass	MICRO:0000714	glycerol fermentation assay	Lexical|Stemming	OMP	MICRO	rdf_matcher	0.058823529411764705	oio:hasNarrowSynonym	oio:hasRelatedSynonym	microbial_phenotype	glycerol fermentation assay	glycerol	one_to_many	.
OMP:0006023	carbon source utilization phenotype	owl:equivalentClass	MICRO:0000917	glycerol assimilation assay	Lexical|Stemming	OMP	MICRO	rdf_matcher	0.058823529411764705	oio:hasNarrowSynonym	oio:hasRelatedSynonym	microbial_phenotype	glycerol assimilation assay	glycerol	one_to_many	.
OMP:0006023	carbon source utilization phenotype	owl:equivalentClass	MICRO:0000714	glycerol fermentation assay	Lexical|Flattening	OMP	MICRO	rdf_matcher	0.030303030303030304	oio:hasNarrowSynonym	oio:hasRelatedSynonym	microbial_phenotype	glycerol fermentation assay	glycerol	one_to_many	.
OMP:0006023	carbon source utilization phenotype	owl:equivalentClass	MICRO:0000917	glycerol assimilation assay	Lexical|Flattening	OMP	MICRO	rdf_matcher	0.030303030303030304	oio:hasNarrowSynonym	oio:hasRelatedSynonym	microbial_phenotype	glycerol assimilation assay	glycerol	one_to_many	.
OMP:0006023	carbon source utilization phenotype	owl:equivalentClass	MICRO:0000837	succinic acid assimilation assay	Lexical|Stemming	OMP	MICRO	rdf_matcher	0.058823529411764705	oio:hasNarrowSynonym	oio:hasRelatedSynonym	microbial_phenotype	succinic acid assimilation assay	succin	one_to_many	.
OMP:0006023	carbon source utilization phenotype	owl:equivalentClass	MICRO:0000837	succinic acid assimilation assay	Lexical|Stemming	OMP	MICRO	rdf_matcher	0.058823529411764705	oio:hasNarrowSynonym	oio:hasRelatedSynonym	microbial_phenotype	succinic acid assimilation assay	succin	one_to_many	.
OMP:0006023	carbon source utilization phenotype	owl:equivalentClass	MICRO:0000837	succinic acid assimilation assay	Lexical|Flattening	OMP	MICRO	rdf_matcher	0.030303030303030304	oio:hasNarrowSynonym	oio:hasRelatedSynonym	microbial_phenotype	succinic acid assimilation assay	succinate	one_to_many	.
OBA:0000055	cell size	owl:equivalentClass	OMP:0000074	cell size phenotype	Lexical|Stemming	OBA	OMP	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	oba	microbial_phenotype	cell siz	unique	.
OBA:0000055	cell size	owl:equivalentClass	OMP:0000074	cell size phenotype	Lexical|Flattening	OBA	OMP	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	oba	microbial_phenotype	cellsize	unique	.
MICRO:0001503	chemolithoheterotroph	owl:equivalentClass	ECOCORE:00000128	chemolithoheterotroph	Lexical	MICRO	ECOCORE	rdf_matcher	0.48267825516781476	rdfs:label	rdfs:label	prokaryotic metabolically differentiated cell	entity	chemolithoheterotroph	many_to_one	.
MICRO:0001503	chemolithoheterotroph	owl:equivalentClass	ECOCORE:00000128	chemolithoheterotroph	Lexical|Stemming	MICRO	ECOCORE	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	prokaryotic metabolically differentiated cell	entity	chemolithoheterotroph	many_to_one	.
MICRO:0001503	chemolithoheterotroph	owl:equivalentClass	ECOCORE:00000128	chemolithoheterotroph	Lexical|Flattening	MICRO	ECOCORE	rdf_matcher	0.24805074696865662	rdfs:label	rdfs:label	prokaryotic metabolically differentiated cell	entity	chemolithoheterotroph	many_to_one	.
MICRO:0001157	pH	owl:equivalentClass	OBA:0000121	pH	Lexical	MICRO	OBA	rdf_matcher	0.3181120001817404	rdfs:label	rdfs:label	pH	oba	ph	unique	.
MICRO:0001157	pH	owl:equivalentClass	PATO:0001842	acidity	Lexical	MICRO	PATO	rdf_matcher	0.1687884029048977	rdfs:label	oio:hasExactSynonym	pH	quality	ph	many_to_one	.
MICRO:0001157	pH	owl:equivalentClass	OBA:0000121	pH	Lexical|Stemming	MICRO	OBA	rdf_matcher	0.24805074696865662	rdfs:label	rdfs:label	pH	oba	ph	unique	.
MICRO:0001157	pH	owl:equivalentClass	PATO:0001842	acidity	Lexical|Stemming	MICRO	PATO	rdf_matcher	0.1255586653340269	rdfs:label	oio:hasExactSynonym	pH	quality	ph	many_to_one	.
MICRO:0001157	pH	owl:equivalentClass	OBA:0000121	pH	Lexical|Flattening	MICRO	OBA	rdf_matcher	0.14158557762986693	rdfs:label	rdfs:label	pH	oba	ph	unique	.
MICRO:0001157	pH	owl:equivalentClass	PATO:0001842	acidity	Lexical|Flattening	MICRO	PATO	rdf_matcher	0.06698457989158757	rdfs:label	oio:hasExactSynonym	pH	quality	ph	many_to_one	.
OMP:0000045	increased motility	owl:equivalentClass	PATO:0002298	increased cellular motility	Lexical	OMP	PATO	rdf_matcher	0.9783806380088231	oio:hasDbXref	dc:identifier	microbial_phenotype	quality	PATO:0002298	unique	.
MICRO:0000306	opaque colony	owl:equivalentClass	PATO:0000963	opaque	Lexical|Stemming	MICRO	PATO	rdf_matcher	0.1255586653340269	oio:hasBroadSynonym	rdfs:label	colony having distinct optical quality	quality	opaqu	many_to_one	.
MICRO:0000306	opaque colony	owl:equivalentClass	PATO:0000963	opaque	Lexical	MICRO	PATO	rdf_matcher	0.1687884029048977	oio:hasBroadSynonym	rdfs:label	colony having distinct optical quality	quality	opaque	many_to_one	.
MICRO:0000306	opaque colony	owl:equivalentClass	PATO:0000963	opaque	Lexical|Flattening	MICRO	PATO	rdf_matcher	0.06698457989158757	oio:hasBroadSynonym	rdfs:label	colony having distinct optical quality	quality	opaque	many_to_one	.
MICRO:0000306	opaque colony	owl:equivalentClass	OMP:0000110	opaque colony	Lexical|Flattening	MICRO	OMP	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	colony having distinct optical quality	microbial_phenotype	colonyopaque	unique	.
MICRO:0000306	opaque colony	owl:equivalentClass	OMP:0000110	opaque colony	Lexical|Stemming	MICRO	OMP	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	colony having distinct optical quality	microbial_phenotype	opaque coloni	unique	.
MICRO:0000306	opaque colony	owl:equivalentClass	OMP:0000110	opaque colony	Lexical	MICRO	OMP	rdf_matcher	0.6510896797541332	rdfs:label	rdfs:label	colony having distinct optical quality	microbial_phenotype	opaque colony	unique	.
MICRO:0000287	distinctly shaped colony	owl:equivalentClass	PATO:0001687	elevation	Lexical|Stemming	MICRO	PATO	rdf_matcher	0.1255586653340269	oio:hasBroadSynonym	rdfs:label	distinctly shaped colony	quality	elev	one_to_many	.
MICRO:0000287	distinctly shaped colony	owl:equivalentClass	PATO:0001688	increased elevation	Lexical|Stemming	MICRO	PATO	rdf_matcher	0.058823529411764705	oio:hasBroadSynonym	oio:hasRelatedSynonym	distinctly shaped colony	quality	elev	one_to_many	.
MICRO:0000287	distinctly shaped colony	owl:equivalentClass	PATO:0001688	increased elevation	Lexical	MICRO	PATO	rdf_matcher	0.08121030314161228	oio:hasBroadSynonym	oio:hasRelatedSynonym	distinctly shaped colony	quality	elevated	one_to_many	.
MICRO:0000287	distinctly shaped colony	owl:equivalentClass	PATO:0001688	increased elevation	Lexical|Flattening	MICRO	PATO	rdf_matcher	0.030303030303030304	oio:hasBroadSynonym	oio:hasRelatedSynonym	distinctly shaped colony	quality	elevated	one_to_many	.
PATO:0000941	vacuolated	owl:equivalentClass	MICRO:0000232	gas vacuolated cell	Lexical|Stemming	PATO	MICRO	rdf_matcher	0.22310461320426228	rdfs:label	oio:hasBroadSynonym	quality	gas vacuolated cell	vacuol	unique	.
PATO:0000941	vacuolated	owl:equivalentClass	MICRO:0000232	gas vacuolated cell	Lexical	PATO	MICRO	rdf_matcher	0.28882627939393013	rdfs:label	oio:hasBroadSynonym	quality	gas vacuolated cell	vacuolated	unique	.
PATO:0000941	vacuolated	owl:equivalentClass	MICRO:0000232	gas vacuolated cell	Lexical|Flattening	PATO	MICRO	rdf_matcher	0.1255586653340269	rdfs:label	oio:hasBroadSynonym	quality	gas vacuolated cell	vacuolated	unique	.
ECOCORE:00000177	facultative anaerobe	owl:equivalentClass	MICRO:0000503	facultatively anaerobic	Lexical|Flattening	ECOCORE	MICRO	rdf_matcher	0.1255586653340269	rdfs:label	oio:hasRelatedSynonym	entity	thing	anaerobefacultative	one_to_many	.
ECOCORE:00000177	facultative anaerobe	owl:equivalentClass	MICRO:0001520	facultative anaerobe	Lexical|Flattening	ECOCORE	MICRO	rdf_matcher	0.24805074696865662	rdfs:label	rdfs:label	entity	prokaryotic metabolically differentiated cell	anaerobefacultative	one_to_many	.
ECOCORE:00000177	facultative anaerobe	owl:equivalentClass	OMP:0000087	facultative anaerobe	Lexical|Flattening	ECOCORE	OMP	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	entity	microbial_phenotype	anaerobefacultative	unique	.
ECOCORE:00000177	facultative anaerobe	owl:equivalentClass	MICRO:0000503	facultatively anaerobic	Lexical|Stemming	ECOCORE	MICRO	rdf_matcher	0.22310461320426228	rdfs:label	oio:hasRelatedSynonym	entity	thing	facultative anaerob	one_to_many	.
ECOCORE:00000177	facultative anaerobe	owl:equivalentClass	MICRO:0001520	facultative anaerobe	Lexical|Stemming	ECOCORE	MICRO	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	entity	prokaryotic metabolically differentiated cell	facultative anaerob	one_to_many	.
ECOCORE:00000177	facultative anaerobe	owl:equivalentClass	OMP:0000087	facultative anaerobe	Lexical|Stemming	ECOCORE	OMP	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	entity	microbial_phenotype	facultative anaerob	unique	.
ECOCORE:00000177	facultative anaerobe	owl:equivalentClass	MICRO:0000503	facultatively anaerobic	Lexical	ECOCORE	MICRO	rdf_matcher	0.2888262793939301	rdfs:label	oio:hasRelatedSynonym	entity	thing	facultative anaerobe	one_to_many	.
ECOCORE:00000177	facultative anaerobe	owl:equivalentClass	MICRO:0001520	facultative anaerobe	Lexical	ECOCORE	MICRO	rdf_matcher	0.48267825516781476	rdfs:label	rdfs:label	entity	prokaryotic metabolically differentiated cell	facultative anaerobe	one_to_many	.
ECOCORE:00000177	facultative anaerobe	owl:equivalentClass	OMP:0000087	facultative anaerobe	Lexical	ECOCORE	OMP	rdf_matcher	0.6510896797541332	rdfs:label	rdfs:label	entity	microbial_phenotype	facultative anaerobe	unique	.
OMP:0007100	spheroid cell shape	owl:equivalentClass	PATO:0001865	spheroid	Lexical	OMP	PATO	rdf_matcher	0.9783806380088231	oio:hasDbXref	dc:identifier	microbial_phenotype	quality	PATO:0001865	unique	.
PATO:0000406	curved	owl:equivalentClass	MICRO:0000341	curled colony	Lexical|Stemming	PATO	MICRO	rdf_matcher	0.058823529411764705	oio:hasRelatedSynonym	oio:hasBroadSynonym	quality	distinctly shaped colony	curl	many_to_one	.
PATO:0000406	curved	owl:equivalentClass	MICRO:0000341	curled colony	Lexical	PATO	MICRO	rdf_matcher	0.08121030314161228	oio:hasRelatedSynonym	oio:hasBroadSynonym	quality	distinctly shaped colony	curled	many_to_one	.
PATO:0000406	curved	owl:equivalentClass	MICRO:0000341	curled colony	Lexical|Flattening	PATO	MICRO	rdf_matcher	0.030303030303030304	oio:hasRelatedSynonym	oio:hasBroadSynonym	quality	distinctly shaped colony	curled	many_to_one	.
MICRO:0000295	dull colony	owl:equivalentClass	PATO:0000328	low saturation	Lexical	MICRO	PATO	rdf_matcher	0.15022110482233483	oio:hasBroadSynonym	oio:hasRelatedSynonym	colony having distinct optical quality	quality	dull	unique	.
MICRO:0000295	dull colony	owl:equivalentClass	PATO:0000328	low saturation	Lexical|Stemming	MICRO	PATO	rdf_matcher	0.1111111111111111	oio:hasBroadSynonym	oio:hasRelatedSynonym	colony having distinct optical quality	quality	dull	unique	.
MICRO:0000295	dull colony	owl:equivalentClass	PATO:0000328	low saturation	Lexical|Flattening	MICRO	PATO	rdf_matcher	0.058823529411764705	oio:hasBroadSynonym	oio:hasRelatedSynonym	colony having distinct optical quality	quality	dull	unique	.
OMP:0000075	coccus	owl:equivalentClass	MICRO:0000402	coccus	Lexical|Stemming	OMP	MICRO	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	microbial_phenotype	distinctively shaped prokaryotic cell	coccu	unique	.
OMP:0000075	coccus	owl:equivalentClass	MICRO:0000402	coccus	Lexical	OMP	MICRO	rdf_matcher	0.6510896797541332	rdfs:label	rdfs:label	microbial_phenotype	distinctively shaped prokaryotic cell	coccus	unique	.
OMP:0000075	coccus	owl:equivalentClass	MICRO:0000402	coccus	Lexical|Flattening	OMP	MICRO	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	microbial_phenotype	distinctively shaped prokaryotic cell	coccus	unique	.
MICRO:0000118	thermophilic	owl:equivalentClass	OMP:0005004	thermophile	Lexical|Stemming	MICRO	OMP	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	entity	microbial_phenotype	thermophil	many_to_one	.
OMP:0000086	spiral cell shape	owl:equivalentClass	MICRO:0000367	spirillum	Lexical	OMP	MICRO	rdf_matcher	0.1687884029048977	oio:hasNarrowSynonym	rdfs:label	microbial_phenotype	distinctively shaped prokaryotic cell	spirillum	many_to_one	.
OMP:0000086	spiral cell shape	owl:equivalentClass	MICRO:0000367	spirillum	Lexical|Stemming	OMP	MICRO	rdf_matcher	0.1255586653340269	oio:hasNarrowSynonym	rdfs:label	microbial_phenotype	distinctively shaped prokaryotic cell	spirillum	many_to_one	.
OMP:0000086	spiral cell shape	owl:equivalentClass	MICRO:0000367	spirillum	Lexical|Flattening	OMP	MICRO	rdf_matcher	0.06698457989158757	oio:hasNarrowSynonym	rdfs:label	microbial_phenotype	distinctively shaped prokaryotic cell	spirillum	many_to_one	.
MICRO:0000371	sarcina	owl:equivalentClass	OMP:0000120	sarcina	Lexical	MICRO	OMP	rdf_matcher	0.6510896797541332	rdfs:label	rdfs:label	sarcina	microbial_phenotype	sarcina	unique	.
MICRO:0000371	sarcina	owl:equivalentClass	OMP:0000120	sarcina	Lexical|Stemming	MICRO	OMP	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	sarcina	microbial_phenotype	sarcina	unique	.
MICRO:0000371	sarcina	owl:equivalentClass	OMP:0000120	sarcina	Lexical|Flattening	MICRO	OMP	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	sarcina	microbial_phenotype	sarcina	unique	.
ECOCORE:00000017	phototrophy	owl:equivalentClass	MICRO:0000498	phototrophy	Lexical|Stemming	ECOCORE	MICRO	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	entity	thing	phototrophi	unique	.
ECOCORE:00000017	phototrophy	owl:equivalentClass	MICRO:0000498	phototrophy	Lexical	ECOCORE	MICRO	rdf_matcher	0.6510896797541332	rdfs:label	rdfs:label	entity	thing	phototrophy	unique	.
ECOCORE:00000017	phototrophy	owl:equivalentClass	MICRO:0000498	phototrophy	Lexical|Flattening	ECOCORE	MICRO	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	entity	thing	phototrophy	unique	.
MICRO:0001519	obligate anaerobe	owl:equivalentClass	ECOCORE:00000178	obligate anaerobe	Lexical|Flattening	MICRO	ECOCORE	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	thing	entity	anaerobeobligate	unique	.
MICRO:0001519	obligate anaerobe	owl:equivalentClass	OMP:0000184	obligate anaerobe	Lexical|Flattening	MICRO	OMP	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	thing	microbial_phenotype	anaerobeobligate	unique	.
MICRO:0001519	obligate anaerobe	owl:equivalentClass	ECOCORE:00000178	obligate anaerobe	Lexical|Stemming	MICRO	ECOCORE	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	thing	entity	obligate anaerob	unique	.
MICRO:0001519	obligate anaerobe	owl:equivalentClass	OMP:0000184	obligate anaerobe	Lexical|Stemming	MICRO	OMP	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	thing	microbial_phenotype	obligate anaerob	unique	.
MICRO:0001519	obligate anaerobe	owl:equivalentClass	ECOCORE:00000178	obligate anaerobe	Lexical	MICRO	ECOCORE	rdf_matcher	0.6510896797541332	rdfs:label	rdfs:label	thing	entity	obligate anaerobe	unique	.
MICRO:0001519	obligate anaerobe	owl:equivalentClass	OMP:0000184	obligate anaerobe	Lexical	MICRO	OMP	rdf_matcher	0.6510896797541332	rdfs:label	rdfs:label	thing	microbial_phenotype	obligate anaerobe	unique	.
