# comment: .
# curie_map:
#   ECOCORE: http://purl.obolibrary.org/obo/ECOCORE_
#   MICRO: http://purl.obolibrary.org/obo/MICRO_
#   OBA: http://purl.obolibrary.org/obo/OBA_
#   OMP: http://purl.obolibrary.org/obo/OMP_
#   PATO: http://purl.obolibrary.org/obo/PATO_
#   dc: http://purl.org/dc/elements/1.1/
#   dcterms: http://purl.org/dc/terms/
#   foaf: http://xmlns.com/foaf/0.1/
#   oio: http://www.geneontology.org/formats/oboInOwl#
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   skos: http://www.w3.org/2004/02/skos/core#
#   xsd: http://www.w3.org/2001/XMLSchema#
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_date: '2021-07-08'
# mapping_tool: https://github.com/cmungall/rdf_matcher
# object_match_field: rdfs:label
# object_source: MICRO
# subject_match_field: rdfs:label
# subject_source: PATO
subject_id	subject_label	subject_category	predicate_id	object_id	object_label	object_category	match_type	subject_source	object_source	mapping_tool	confidence	subject_match_field	object_match_field	match_string	comment
OMP:0000127	sheathed	microbial_phenotype	owl:equivalentClass	MICRO:0000130	extracellular sheath	cyanobacterial filament part	Lexical|Stemming	OMP	MICRO	rdf_matcher	0.1255586653340269	rdfs:label	oio:hasBroadSynonym	sheath	.
OMP:0000068	virulence phenotype	microbial_phenotype	owl:equivalentClass	PATO:0040003	pathogenicity	quality	Lexical|Stemming	OMP	PATO	rdf_matcher	0.1255586653340269	oio:hasBroadSynonym	rdfs:label	pathogen	.
PATO:0040003	pathogenicity	quality	owl:equivalentClass	OMP:0000068	virulence phenotype	microbial_phenotype	Lexical|Stemming	PATO	OMP	rdf_matcher	0.1255586653340269	rdfs:label	oio:hasBroadSynonym	pathogen	.
MICRO:0000287	distinctly shaped colony	distinctly shaped colony	owl:equivalentClass	PATO:0001687	elevation	quality	Lexical|Stemming	MICRO	PATO	rdf_matcher	0.1255586653340269	oio:hasBroadSynonym	rdfs:label	elev	.
PATO:0001687	elevation	quality	owl:equivalentClass	MICRO:0000287	distinctly shaped colony	distinctly shaped colony	Lexical|Stemming	PATO	MICRO	rdf_matcher	0.1255586653340269	rdfs:label	oio:hasBroadSynonym	elev	.
MICRO:0000305	pigmented colony	morphologically distinct colony	owl:equivalentClass	PATO:0000014	color	quality	Lexical|Stemming	MICRO	PATO	rdf_matcher	0.1255586653340269	oio:hasBroadSynonym	rdfs:label	color	.
PATO:0000014	color	quality	owl:equivalentClass	MICRO:0000305	pigmented colony	morphologically distinct colony	Lexical|Stemming	PATO	MICRO	rdf_matcher	0.1255586653340269	rdfs:label	oio:hasBroadSynonym	color	.
OMP:0007103	altered cell morphology	microbial_phenotype	owl:equivalentClass	PATO:0010006	cell morphology	quality	Lexical|Stemming	OMP	PATO	rdf_matcher	0.1255586653340269	oio:hasNarrowSynonym	rdfs:label	cell morpholog	.
PATO:0010006	cell morphology	quality	owl:equivalentClass	OMP:0007103	altered cell morphology	microbial_phenotype	Lexical|Stemming	PATO	OMP	rdf_matcher	0.1255586653340269	rdfs:label	oio:hasNarrowSynonym	cell morpholog	.
OBA:1001065	cell morphology	entity	owl:equivalentClass	OMP:0007103	altered cell morphology	microbial_phenotype	Lexical|Stemming	OBA	OMP	rdf_matcher	0.1255586653340269	rdfs:label	oio:hasNarrowSynonym	cell morpholog	.
OMP:0007103	altered cell morphology	microbial_phenotype	owl:equivalentClass	OBA:1001065	cell morphology	entity	Lexical|Stemming	OMP	OBA	rdf_matcher	0.1255586653340269	oio:hasNarrowSynonym	rdfs:label	cell morpholog	.
MICRO:0000027	prokaryotic acidic environment	http://purl.obolibrary.org/obo/ENVO_01000315	owl:equivalentClass	PATO:0001842	acidity	quality	Lexical|Stemming	MICRO	PATO	rdf_matcher	0.1255586653340269	oio:hasBroadSynonym	rdfs:label	acid	.
PATO:0001842	acidity	quality	owl:equivalentClass	MICRO:0000027	prokaryotic acidic environment	http://purl.obolibrary.org/obo/ENVO_01000315	Lexical|Stemming	PATO	MICRO	rdf_matcher	0.1255586653340269	rdfs:label	oio:hasBroadSynonym	acid	.
MICRO:0001186	spot assay	http://purl.obolibrary.org/obo/OBI_0000070	owl:equivalentClass	PATO:0001512	punctate	quality	Lexical|Stemming	MICRO	PATO	rdf_matcher	0.1111111111111111	oio:hasRelatedSynonym	oio:hasRelatedSynonym	spot	.
PATO:0001512	punctate	quality	owl:equivalentClass	MICRO:0001186	spot assay	http://purl.obolibrary.org/obo/OBI_0000070	Lexical|Stemming	PATO	MICRO	rdf_matcher	0.1111111111111111	oio:hasRelatedSynonym	oio:hasRelatedSynonym	spot	.
MICRO:0000976	kanamycin resistance assay	http://purl.obolibrary.org/obo/OBI_0000070	owl:equivalentClass	OMP:0006056	aminoglycoside antimicrobial agent resistance phenotype	microbial_phenotype	Lexical|Stemming	MICRO	OMP	rdf_matcher	0.1111111111111111	oio:hasRelatedSynonym	oio:hasNarrowSynonym	kanamycin resist	.
OMP:0006056	aminoglycoside antimicrobial agent resistance phenotype	microbial_phenotype	owl:equivalentClass	MICRO:0000976	kanamycin resistance assay	http://purl.obolibrary.org/obo/OBI_0000070	Lexical|Stemming	OMP	MICRO	rdf_matcher	0.1111111111111111	oio:hasNarrowSynonym	oio:hasRelatedSynonym	kanamycin resist	.
MICRO:0000277	cell having periplasmic flagella	flagellated cell	owl:equivalentClass	OMP:0000023	periplasmic flagellum/flagella	microbial_phenotype	Lexical|Stemming	MICRO	OMP	rdf_matcher	0.1111111111111111	oio:hasBroadSynonym	oio:hasRelatedSynonym	axial fibril	.
OMP:0000023	periplasmic flagellum/flagella	microbial_phenotype	owl:equivalentClass	MICRO:0000277	cell having periplasmic flagella	flagellated cell	Lexical|Stemming	OMP	MICRO	rdf_matcher	0.1111111111111111	oio:hasRelatedSynonym	oio:hasBroadSynonym	axial fibril	.
MICRO:0000297	glistening colony	glistening colony	owl:equivalentClass	PATO:0001823	wet	quality	Lexical	MICRO	PATO	rdf_matcher	0.0921730744675552	oio:hasBroadSynonym	rdfs:label	wet	.
PATO:0001823	wet	quality	owl:equivalentClass	MICRO:0000297	glistening colony	glistening colony	Lexical	PATO	MICRO	rdf_matcher	0.0921730744675552	rdfs:label	oio:hasBroadSynonym	wet	.
MICRO:0000294	dry colony	physically distinct colony	owl:equivalentClass	PATO:0001824	dry	quality	Lexical	MICRO	PATO	rdf_matcher	0.0921730744675552	oio:hasBroadSynonym	rdfs:label	dry	.
PATO:0001824	dry	quality	owl:equivalentClass	MICRO:0000294	dry colony	physically distinct colony	Lexical	PATO	MICRO	rdf_matcher	0.0921730744675552	rdfs:label	oio:hasBroadSynonym	dry	.
MICRO:0000300	smooth colony	morphologically distinct colony	owl:equivalentClass	PATO:0001975	unserrated	quality	Lexical	MICRO	PATO	rdf_matcher	0.0812103031416122	oio:hasBroadSynonym	oio:hasRelatedSynonym	smooth	.
PATO:0001975	unserrated	quality	owl:equivalentClass	MICRO:0000300	smooth colony	morphologically distinct colony	Lexical	PATO	MICRO	rdf_matcher	0.0812103031416122	oio:hasRelatedSynonym	oio:hasBroadSynonym	smooth	.
PATO:0002397	subcircular	quality	owl:equivalentClass	MICRO:0000346	circular colony	thing	Lexical	PATO	MICRO	rdf_matcher	0.0812103031416122	oio:hasRelatedSynonym	oio:hasBroadSynonym	round	.
MICRO:0000346	circular colony	thing	owl:equivalentClass	PATO:0002397	subcircular	quality	Lexical	MICRO	PATO	rdf_matcher	0.0812103031416122	oio:hasBroadSynonym	oio:hasRelatedSynonym	round	.
MICRO:0000714	glycerol fermentation assay	glycerol fermentation assay	owl:equivalentClass	OMP:0006023	carbon source utilization phenotype	microbial_phenotype	Lexical	MICRO	OMP	rdf_matcher	0.0812103031416122	oio:hasRelatedSynonym	oio:hasNarrowSynonym	glycerol	.
MICRO:0000917	glycerol assimilation assay	glycerol assimilation assay	owl:equivalentClass	OMP:0006023	carbon source utilization phenotype	microbial_phenotype	Lexical	MICRO	OMP	rdf_matcher	0.0812103031416122	oio:hasRelatedSynonym	oio:hasNarrowSynonym	glycerol	.
OMP:0006023	carbon source utilization phenotype	microbial_phenotype	owl:equivalentClass	MICRO:0000714	glycerol fermentation assay	glycerol fermentation assay	Lexical	OMP	MICRO	rdf_matcher	0.0812103031416122	oio:hasNarrowSynonym	oio:hasRelatedSynonym	glycerol	.
OMP:0006023	carbon source utilization phenotype	microbial_phenotype	owl:equivalentClass	MICRO:0000917	glycerol assimilation assay	glycerol assimilation assay	Lexical	OMP	MICRO	rdf_matcher	0.0812103031416122	oio:hasNarrowSynonym	oio:hasRelatedSynonym	glycerol	.
MICRO:0000287	distinctly shaped colony	distinctly shaped colony	owl:equivalentClass	PATO:0001688	increased elevation	quality	Lexical	MICRO	PATO	rdf_matcher	0.0812103031416122	oio:hasBroadSynonym	oio:hasRelatedSynonym	elevated	.
PATO:0001688	increased elevation	quality	owl:equivalentClass	MICRO:0000287	distinctly shaped colony	distinctly shaped colony	Lexical	PATO	MICRO	rdf_matcher	0.0812103031416122	oio:hasRelatedSynonym	oio:hasBroadSynonym	elevated	.
MICRO:0000341	curled colony	distinctly shaped colony	owl:equivalentClass	PATO:0000406	curved	quality	Lexical	MICRO	PATO	rdf_matcher	0.0812103031416122	oio:hasBroadSynonym	oio:hasRelatedSynonym	curled	.
PATO:0000406	curved	quality	owl:equivalentClass	MICRO:0000341	curled colony	distinctly shaped colony	Lexical	PATO	MICRO	rdf_matcher	0.0812103031416122	oio:hasRelatedSynonym	oio:hasBroadSynonym	curled	.
MICRO:0000303	cloudy colony	colony having distinct optical quality	owl:equivalentClass	PATO:0000963	opaque	quality	Lexical	MICRO	PATO	rdf_matcher	0.0812103031416122	oio:hasBroadSynonym	oio:hasRelatedSynonym	cloudy	.
PATO:0000963	opaque	quality	owl:equivalentClass	MICRO:0000303	cloudy colony	colony having distinct optical quality	Lexical	PATO	MICRO	rdf_matcher	0.0812103031416122	oio:hasRelatedSynonym	oio:hasBroadSynonym	cloudy	.
MICRO:0000773	acetic acid assimilation assay	acetic acid assimilation assay	owl:equivalentClass	OMP:0006023	carbon source utilization phenotype	microbial_phenotype	Lexical	MICRO	OMP	rdf_matcher	0.0812103031416122	oio:hasRelatedSynonym	oio:hasNarrowSynonym	acetate	.
OMP:0006023	carbon source utilization phenotype	microbial_phenotype	owl:equivalentClass	MICRO:0000773	acetic acid assimilation assay	acetic acid assimilation assay	Lexical	OMP	MICRO	rdf_matcher	0.0812103031416122	oio:hasNarrowSynonym	oio:hasRelatedSynonym	acetate	.
MICRO:0000297	glistening colony	glistening colony	owl:equivalentClass	PATO:0001822	wetness	quality	Lexical|Stemming	MICRO	PATO	rdf_matcher	0.0669845798915875	oio:hasBroadSynonym	rdfs:label	wet	.
PATO:0001822	wetness	quality	owl:equivalentClass	MICRO:0000297	glistening colony	glistening colony	Lexical|Stemming	PATO	MICRO	rdf_matcher	0.0669845798915875	rdfs:label	oio:hasBroadSynonym	wet	.
OMP:0006023	carbon source utilization phenotype	microbial_phenotype	owl:equivalentClass	MICRO:0000837	succinic acid assimilation assay	succinic acid assimilation assay	Lexical|Stemming	OMP	MICRO	rdf_matcher	0.0588235294117647	oio:hasNarrowSynonym	oio:hasRelatedSynonym	succin	.
OMP:0006023	carbon source utilization phenotype	microbial_phenotype	owl:equivalentClass	MICRO:0000837	succinic acid assimilation assay	succinic acid assimilation assay	Lexical|Stemming	OMP	MICRO	rdf_matcher	0.0588235294117647	oio:hasNarrowSynonym	oio:hasRelatedSynonym	succin	.
MICRO:0000837	succinic acid assimilation assay	succinic acid assimilation assay	owl:equivalentClass	OMP:0006023	carbon source utilization phenotype	microbial_phenotype	Lexical|Stemming	MICRO	OMP	rdf_matcher	0.0588235294117647	oio:hasRelatedSynonym	oio:hasNarrowSynonym	succin	.
MICRO:0000837	succinic acid assimilation assay	succinic acid assimilation assay	owl:equivalentClass	OMP:0006023	carbon source utilization phenotype	microbial_phenotype	Lexical|Stemming	MICRO	OMP	rdf_matcher	0.0588235294117647	oio:hasRelatedSynonym	oio:hasNarrowSynonym	succin	.
MICRO:0001040	2-amino-2-deoxy-D-gluconic acid assimilation assay	2-amino-2-deoxy-D-gluconic acid assimilation assay	owl:equivalentClass	OMP:0006023	carbon source utilization phenotype	microbial_phenotype	Lexical|Stemming	MICRO	OMP	rdf_matcher	0.0588235294117647	oio:hasRelatedSynonym	oio:hasNarrowSynonym	glucosamin	.
OMP:0006023	carbon source utilization phenotype	microbial_phenotype	owl:equivalentClass	MICRO:0001040	2-amino-2-deoxy-D-gluconic acid assimilation assay	2-amino-2-deoxy-D-gluconic acid assimilation assay	Lexical|Stemming	OMP	MICRO	rdf_matcher	0.0588235294117647	oio:hasNarrowSynonym	oio:hasRelatedSynonym	glucosamin	.
MICRO:0000294	dry colony	physically distinct colony	owl:equivalentClass	PATO:0001801	decreased water composition	quality	Lexical	MICRO	PATO	rdf_matcher	0.0423237123247935	oio:hasBroadSynonym	oio:hasRelatedSynonym	dry	.
PATO:0001801	decreased water composition	quality	owl:equivalentClass	MICRO:0000294	dry colony	physically distinct colony	Lexical	PATO	MICRO	rdf_matcher	0.0423237123247935	oio:hasRelatedSynonym	oio:hasBroadSynonym	dry	.

